swap_id,from_slug,to_slug,from_capital,to_capital,n_positions,target_appears_at,source_appears_at,flip_position,initial_gap,best_gap,final_gap,gap_closure,control_stability_mean,control_stability_max,target_first_top1,target_first_top5,target_first_top10,target_max_prob,target_min_rank,target_final_rank,target_rank_improvement,source_final_rank,source_max_prob,target_logit_delta_0,source_logit_delta_0,baseline_gap,steered_gap_0,gap_closure_0,target_rank_improvement_0,flip_at_0,baseline_target_rank,baseline_source_rank,baseline_target_prob,baseline_source_prob
mississippi_gulfport__to__north_dakota_fargo,mississippi_gulfport,north_dakota_fargo,Jackson,Bismarck,11,,,0.0,15.375,15.375,3.875,0.0,13.5477,24.5469,,0.0,0.0,0.106934,2,54,0,647,0.000134,2.75,-21.0,-8.375,15.375,23.75,622,True,624,2,2.6e-05,0.113281
mississippi_gulfport__to__ohio_cleveland,mississippi_gulfport,ohio_cleveland,Jackson,Columbus,11,,,0.0,4.4375,4.5625,1.25,0.125,14.681,24.7812,,9.0,3.0,0.02832,4,2631,896,5598,0.003494,-7.4375,-15.625,-3.75,4.4375,8.1875,-861,True,39,2,0.00267,0.113281
mississippi_gulfport__to__oklahoma_tulsa,mississippi_gulfport,oklahoma_tulsa,Jackson,Oklahoma City,11,,,1.0,-7.8516,15.5,15.5,23.3516,14.2324,25.5625,,9.0,2.0,0.066406,4,9,153503,43623,0.007019,-22.6016,-18.875,-4.125,-7.8516,-3.7266,-153453,False,54,2,0.001831,0.113281
mississippi_gulfport__to__oregon_portland,mississippi_gulfport,oregon_portland,Jackson,Salem,11,0.0,,0.0,13.4375,13.4375,-0.25,0.0,15.3137,27.7188,0.0,0.0,0.0,0.65625,1,1096,0,900,0.00012,5.25,-15.8125,-7.625,13.4375,21.0625,421,True,422,2,5.5e-05,0.113281
mississippi_gulfport__to__pennsylvania_philadelphia,mississippi_gulfport,pennsylvania_philadelphia,Jackson,Harrisburg,11,,,0.0,17.5,17.5,-0.0625,0.0,9.7828,21.4688,,0.0,0.0,0.182617,2,65168,0,63326,0.000557,3.375,-21.75,-7.625,17.5,25.125,420,True,422,2,5.5e-05,0.113281
mississippi_gulfport__to__rhode_island_warwick,mississippi_gulfport,rhode_island_warwick,Jackson,Providence,11,,,0.0,13.5,13.5,6.4063,0.0,14.552,28.0469,,,,0.003632,30,637,2,42107,0.000938,0.75,-21.125,-8.375,13.5,21.875,592,True,624,2,2.6e-05,0.113281
mississippi_gulfport__to__south_carolina_charleston,mississippi_gulfport,south_carolina_charleston,Jackson,Columbia,11,,,0.0,8.0,8.0,2.625,0.0,6.5346,21.3906,0.0,0.0,0.0,0.21875,1,129,0,713,7.3e-05,2.25,-10.0,-4.25,8.0,12.25,60,True,61,2,0.001617,0.113281
mississippi_gulfport__to__south_dakota_sioux_falls,mississippi_gulfport,south_dakota_sioux_falls,Jackson,Pierre,11,,,0.0,9.0625,9.0625,3.75,0.0,12.0673,25.5547,,,,0.007568,13,138,0,1739,0.009338,-4.0,-19.5625,-6.5,9.0625,15.5625,235,True,248,2,0.000171,0.113281
mississippi_gulfport__to__tennessee_memphis,mississippi_gulfport,tennessee_memphis,Jackson,Nashville,11,,,0.0,3.5,5.25,1.25,1.75,13.8383,23.7188,,,2.0,0.021973,8,108,2782,256,0.001236,-9.0,-18.0,-5.5,3.5,9.0,-2669,True,121,2,0.000463,0.113281
mississippi_gulfport__to__texas_dallas,mississippi_gulfport,texas_dallas,Jackson,Austin,11,,,0.0,11.375,11.375,-0.3125,0.0,16.4118,26.2441,,7.0,0.0,0.131836,2,8754,6,7881,0.002625,-0.875,-18.0,-5.75,11.375,17.125,143,True,151,2,0.00036,0.113281
mississippi_gulfport__to__utah_provo,mississippi_gulfport,utah_provo,Jackson,Salt Lake City,11,,,0.0,10.5938,11.75,2.375,1.1562000000000001,6.6917,21.2969,3.0,3.0,3.0,0.126953,1,44,119,243,0.002319,-2.625,-19.5938,-6.375,10.5938,16.9688,108,True,228,2,0.000193,0.113281
mississippi_gulfport__to__vermont_burlington,mississippi_gulfport,vermont_burlington,Jackson,Montpelier,11,,,0.0,10.4141,10.4141,-3.3125,0.0,8.3428,22.125,,,,0.00161,95,2713,5562,427,0.009277,-9.1875,-26.9766,-7.375,10.4141,17.7891,-5285,True,372,2,7.1e-05,0.113281
mississippi_gulfport__to__virginia_virginia_beach,mississippi_gulfport,virginia_virginia_beach,Jackson,Richmond,11,,,0.0,5.5625,13.4609,4.75,7.8984000000000005,14.6142,31.2188,,,,0.003937,20,157,1080,1656,7.6e-05,-5.5625,-16.625,-5.5,5.5625,11.0625,-979,True,121,2,0.000463,0.113281
mississippi_gulfport__to__washington_seattle,mississippi_gulfport,washington_seattle,Jackson,Olympia,11,0.0,,0.0,15.5625,15.5625,2.8125,0.0,12.2688,23.125,0.0,0.0,0.0,0.105957,1,3456,0,6556,0.000713,0.75,-20.0625,-5.25,15.5625,20.8125,99,True,100,2,0.000595,0.113281
mississippi_gulfport__to__west_virginia_huntington,mississippi_gulfport,west_virginia_huntington,Jackson,Charleston,11,,,0.0,6.9375,6.9375,1.5157,0.0,14.0199,26.6328,,9.0,9.0,0.022583,4,14684,32,36382,0.00238,0.0,-12.0625,-5.125,6.9375,12.0625,55,True,91,2,0.000675,0.113281
mississippi_gulfport__to__wisconsin_milwaukee,mississippi_gulfport,wisconsin_milwaukee,Jackson,Madison,11,3.0,,0.0,6.6563,6.6563,5.0,0.0,11.4234,21.0938,,3.0,3.0,0.115723,2,186,236,1870,0.001846,-7.6875,-18.0938,-3.75,6.6563,10.4063,-199,True,39,2,0.00267,0.113281
mississippi_gulfport__to__wyoming_casper,mississippi_gulfport,wyoming_casper,Jackson,Cheyenne,11,2.0,,0.0,3.0,7.0625,2.0,4.0625,13.3541,25.2767,,2.0,2.0,0.09082,3,265,146,638,0.028564,-1.5625,-14.0625,-9.5,3.0,12.5,961,True,1110,2,8e-06,0.113281
missouri_kansas_city__to__alabama_birmingham,missouri_kansas_city,alabama_birmingham,Jefferson City,Montgomery,11,0.0,,0.0,5.8125,5.8125,-1.75,0.0,12.6062,23.0312,,0.0,0.0,0.069824,2,3488,0,2278,0.002747,4.1875,-9.8125,-8.1875,5.8125,14.0,503,True,505,6,1e-05,0.037598
missouri_kansas_city__to__alaska_anchorage,missouri_kansas_city,alaska_anchorage,Jefferson City,Juneau,11,,,0.0,13.925,13.925,6.3125,0.0,14.0818,26.9062,,,,0.002518,31,362,253,6138,8.1e-05,1.5,-23.925,-11.5,13.925,25.425,1997,True,2281,6,0.0,0.037598
missouri_kansas_city__to__arizona_tucson,missouri_kansas_city,arizona_tucson,Jefferson City,Phoenix,11,8.0,,0.0,9.375,9.9375,9.0,0.5625,15.6031,26.6406,8.0,8.0,8.0,0.12793,1,5,158,646,0.001801,-1.0625,-17.5625,-7.125,9.375,16.5,145,True,304,6,3e-05,0.037598
missouri_kansas_city__to__arkansas_fayetteville,missouri_kansas_city,arkansas_fayetteville,Jefferson City,Little Rock,11,,,0.0,8.5,8.5,1.6875,0.0,15.9121,27.4141,,0.0,0.0,0.053223,4,379,0,1345,0.001419,2.25,-12.5,-6.25,8.5,14.75,221,True,225,6,7.2e-05,0.037598
missouri_kansas_city__to__california_oakland,missouri_kansas_city,california_oakland,Jefferson City,Sacramento,11,0.0,,0.0,12.25,12.457,7.0,0.20700000000000074,12.718,26.0312,0.0,0.0,0.0,0.404297,1,217,0,4860,0.000452,4.125,-13.875,-5.75,12.25,18.0,162,True,163,6,0.00012,0.037598
missouri_kansas_city__to__colorado_colorado_springs,missouri_kansas_city,colorado_colorado_springs,Jefferson City,Denver,11,,,1.0,-16.0625,5.5,3.6875,21.5625,20.9031,31.8594,,5.0,2.0,0.058594,3,1065,222813,2825,0.008972,-26.1875,-13.625,-3.5,-16.0625,-12.5625,-222762,False,54,6,0.001137,0.037598
missouri_kansas_city__to__connecticut_bridgeport,missouri_kansas_city,connecticut_bridgeport,Jefferson City,Hartford,11,0.0,,0.0,10.3125,10.875,0.8125,0.5625,18.6261,28.9387,,0.0,0.0,0.119141,2,2480,0,3061,5.5e-05,4.75,-12.1875,-6.625,10.3125,16.9375,248,True,250,6,5e-05,0.037598
missouri_kansas_city__to__delaware_wilmington,missouri_kansas_city,delaware_wilmington,Jefferson City,Dover,11,,,0.0,9.5,9.5,-9.1875,0.0,17.8267,29.6445,,0.0,0.0,0.031128,3,25995,0,2687,0.000584,3.625,-15.25,-9.375,9.5,18.875,874,True,877,6,3e-06,0.037598
missouri_kansas_city__to__florida_miami,missouri_kansas_city,florida_miami,Jefferson City,Tallahassee,11,,,0.0,5.625,7.5625,3.0625,1.9375,13.2043,26.2031,,,9.0,0.04834,8,2202,61,8996,0.000418,0.375,-12.125,-6.875,5.625,12.5,196,True,265,6,3.9e-05,0.037598
missouri_kansas_city__to__georgia_savannah,missouri_kansas_city,georgia_savannah,Jefferson City,Atlanta,11,,,2.0,-1.5625,9.4375,7.3125,11.0,11.6145,30.0,,,,0.002304,26,45,29922,3296,1e-06,-13.375,-17.6875,-5.875,-1.5625,4.3125,-29769,False,179,6,0.000105,0.037598
missouri_kansas_city__to__hawaii_hilo,missouri_kansas_city,hawaii_hilo,Jefferson City,Honolulu,11,,,0.0,7.0332,12.3281,1.4375,5.294899999999999,12.6578,27.2734,,9.0,9.0,0.138672,3,605,5397,1340,0.000162,-7.9375,-24.2832,-9.3125,7.0332,16.3457,-4539,True,861,6,3e-06,0.037598
missouri_kansas_city__to__idaho_idaho_falls,missouri_kansas_city,idaho_idaho_falls,Jefferson City,Boise,11,,,2.0,-3.1562,7.4688,3.5,10.625,14.1533,24.1289,,4.0,4.0,0.081055,2,101,56229,718,0.000257,-15.0,-19.2188,-7.375,-3.1562,4.2188,-55890,False,341,6,2.3e-05,0.037598
missouri_kansas_city__to__illinois_chicago,missouri_kansas_city,illinois_chicago,Jefferson City,Springfield,11,0.0,,0.0,7.6875,9.375,1.3125,1.6875,10.2203,18.625,0.0,0.0,0.0,0.542969,1,1651,0,2351,0.001564,1.75,-8.3125,-2.375,7.6875,10.0625,26,True,27,6,0.003494,0.037598
missouri_kansas_city__to__indiana_fort_wayne,missouri_kansas_city,indiana_fort_wayne,Jefferson City,Indianapolis,11,,,0.0,5.9375,5.9375,-3.3125,0.0,12.7702,24.8027,,2.0,2.0,0.057129,3,7203,13,951,0.006012,-2.25,-12.8125,-4.625,5.9375,10.5625,77,True,93,6,0.000368,0.037598
missouri_kansas_city__to__iowa_cedar_rapids,missouri_kansas_city,iowa_cedar_rapids,Jefferson City,Des Moines,11,4.0,,0.0,6.3125,7.9375,6.375,1.625,14.8862,28.7207,,4.0,0.0,0.138672,2,88,8,1850,0.001541,-2.5,-12.0625,-3.25,6.3125,9.5625,41,True,51,6,0.001457,0.037598
missouri_kansas_city__to__kansas_wichita,missouri_kansas_city,kansas_wichita,Jefferson City,Topeka,11,,,0.0,0.75,6.1875,4.6875,5.4375,8.6258,20.9062,,9.0,9.0,0.034668,5,122,216,1732,0.001045,-13.375,-12.0,2.125,0.75,-1.375,-220,True,1,6,0.314453,0.037598
missouri_kansas_city__to__kentucky_louisville,missouri_kansas_city,kentucky_louisville,Jefferson City,Frankfort,11,,,0.0,4.375,4.375,-1.0,0.0,14.668,22.0938,,0.0,0.0,0.080078,3,43,0,20,0.012634,0.875,-7.875,-4.375,4.375,8.75,78,True,81,6,0.000473,0.037598
missouri_kansas_city__to__louisiana_new_orleans,missouri_kansas_city,louisiana_new_orleans,Jefferson City,Baton Rouge,11,,,0.0,5.75,5.75,-0.7812,0.0,13.0026,26.2656,,0.0,0.0,0.08252,3,1150,1,734,0.00415,5.75,-7.875,-7.875,5.75,13.625,429,True,433,6,1.4e-05,0.037598
missouri_kansas_city__to__maine_portland,missouri_kansas_city,maine_portland,Jefferson City,Augusta,11,,,0.0,6.625,6.625,-1.125,0.0,12.9081,24.0312,,,2.0,0.028687,7,480,32,300,0.001617,-2.625,-14.0,-4.75,6.625,11.375,61,True,100,6,0.000324,0.037598
missouri_kansas_city__to__maryland_baltimore,missouri_kansas_city,maryland_baltimore,Jefferson City,Annapolis,11,,,0.0,7.0313,7.0313,0.0625,0.0,10.0873,27.2812,,,,0.014343,11,2496,1262,2583,0.001175,-0.1875,-17.9688,-10.75,7.0313,17.7813,398,True,1671,6,1e-06,0.037598
missouri_kansas_city__to__massachusetts_worcester,missouri_kansas_city,massachusetts_worcester,Jefferson City,Boston,11,,,0.0,8.0,9.4375,-3.4375,1.4375,12.8363,23.9375,,2.0,2.0,0.146484,2,5968,31,756,0.001434,1.0625,-15.0,-8.0625,8.0,16.0625,452,True,485,6,1.2e-05,0.037598
missouri_kansas_city__to__michigan_detroit,missouri_kansas_city,michigan_detroit,Jefferson City,Lansing,11,,,0.0,11.4688,11.4688,1.1875,0.0,9.4082,21.625,,,2.0,0.032715,8,3719,7,6074,0.00025,-3.375,-17.7188,-2.875,11.4688,14.3438,22,True,37,6,0.002121,0.037598
missouri_kansas_city__to__minnesota_minneapolis,missouri_kansas_city,minnesota_minneapolis,Jefferson City,Saint Paul,11,0.0,,0.0,14.25,14.25,9.5938,0.0,10.5738,19.0625,,0.0,0.0,0.396484,2,178,0,10655,0.001183,1.375,-15.875,-3.0,14.25,17.25,42,True,44,6,0.001869,0.037598
missouri_kansas_city__to__mississippi_gulfport,missouri_kansas_city,mississippi_gulfport,Jefferson City,Jackson,11,,,0.0,10.9375,10.9375,0.875,0.0,10.7852,22.3906,,0.0,0.0,0.071289,3,715,0,1377,0.000568,-1.875,-15.6875,-2.875,10.9375,13.8125,34,True,37,6,0.002121,0.037598
missouri_kansas_city__to__missouri_kansas_city,missouri_kansas_city,missouri_kansas_city,Jefferson City,Jefferson City,11,,,,0.0,0.0,0.0,0.0,5.7727,20.9062,,,,1e-06,1915,66501,129407,66501,1e-06,-21.1875,-21.1875,0.0,0.0,0.0,-131316,False,6,6,0.037598,0.037598
missouri_kansas_city__to__montana_billings,missouri_kansas_city,montana_billings,Jefferson City,Helena,11,0.0,,0.0,9.875,9.875,3.4375,0.0,14.9625,27.7578,0.0,0.0,0.0,0.220703,1,759,0,3223,0.000216,1.0,-14.5,-5.625,9.875,15.5,146,True,147,6,0.000135,0.037598
missouri_kansas_city__to__nebraska_omaha,missouri_kansas_city,nebraska_omaha,Jefferson City,Lincoln,11,0.0,,0.0,9.125,9.125,6.0,0.0,15.2203,22.6875,0.0,0.0,0.0,0.380859,1,2036,0,14272,0.003738,-1.875,-13.5,-2.5,9.125,11.625,30,True,31,6,0.003082,0.037598
missouri_kansas_city__to__nevada_las_vegas,missouri_kansas_city,nevada_las_vegas,Jefferson City,Carson City,11,,,0.0,11.5625,11.5625,-3.0,0.0,11.0953,22.75,,,0.0,0.043701,6,749,0,282,0.001526,6.125,-15.0625,-9.625,11.5625,21.1875,990,True,996,6,2e-06,0.037598
missouri_kansas_city__to__new_hampshire_manchester,missouri_kansas_city,new_hampshire_manchester,Jefferson City,Concord,11,,,0.0,6.6875,6.6875,-2.6563,0.0,11.0736,27.1875,,,,5.7e-05,439,9661,1045,3529,0.000782,-0.1875,-16.875,-10.0,6.6875,16.6875,-299,True,1185,6,2e-06,0.037598
missouri_kansas_city__to__new_jersey_newark,missouri_kansas_city,new_jersey_newark,Jefferson City,Trenton,11,,,0.0,0.6875,15.7656,5.0625,15.0781,9.9027,22.3125,6.0,6.0,2.0,0.201172,1,47,902,603,0.002441,-5.625,-12.4375,-6.125,0.6875,6.8125,-705,True,198,6,8.2e-05,0.037598
missouri_kansas_city__to__new_mexico_albuquerque,missouri_kansas_city,new_mexico_albuquerque,Jefferson City,Santa Fe,11,,,0.0,11.4375,11.4375,6.3125,0.0,13.3535,25.4688,,0.0,0.0,0.055908,3,57,0,1827,0.001312,2.125,-15.8125,-6.5,11.4375,17.9375,241,True,244,6,5.7e-05,0.037598
missouri_kansas_city__to__new_york_new_york_city,missouri_kansas_city,new_york_new_york_city,Jefferson City,Albany,11,,,0.0,10.8438,10.8438,3.8125,0.0,25.543,33.75,,4.0,4.0,0.04248,5,8499,310,27309,0.000664,-0.625,-17.5938,-6.125,10.8438,16.9688,-117,True,198,6,8.2e-05,0.037598
missouri_kansas_city__to__north_carolina_charlotte,missouri_kansas_city,north_carolina_charlotte,Jefferson City,Raleigh,11,6.0,,0.0,10.4375,10.4375,10.0,0.0,11.9699,21.0312,,3.0,3.0,0.039307,4,36,20,4242,3.7e-05,4.125,-13.4375,-7.125,10.4375,17.5625,280,True,304,6,3e-05,0.037598
missouri_kansas_city__to__north_dakota_fargo,missouri_kansas_city,north_dakota_fargo,Jefferson City,Bismarck,11,,,0.0,9.125,10.8125,3.375,1.6875,12.7166,23.5938,,0.0,0.0,0.103027,2,79,0,621,0.000278,6.5625,-13.125,-10.5625,9.125,19.6875,1527,True,1529,6,1e-06,0.037598
missouri_kansas_city__to__ohio_cleveland,missouri_kansas_city,ohio_cleveland,Jefferson City,Columbus,11,8.0,,0.0,1.6875,6.0,6.0,4.3125,15.7959,24.5625,8.0,8.0,1.0,0.158203,1,4,376,119,0.008057,-3.625,-11.0625,-5.75,1.6875,7.4375,-214,True,163,6,0.00012,0.037598
missouri_kansas_city__to__oklahoma_tulsa,missouri_kansas_city,oklahoma_tulsa,Jefferson City,Oklahoma City,11,6.0,,1.0,-8.0156,10.75,7.75,18.7656,13.6193,22.75,4.0,4.0,4.0,0.163086,1,1,116573,307,0.001411,-20.4531,-15.0625,-2.625,-8.0156,-5.3906,-116540,False,34,6,0.002716,0.037598
missouri_kansas_city__to__oregon_portland,missouri_kansas_city,oregon_portland,Jefferson City,Salem,11,0.0,,0.0,10.5625,10.5625,-5.5938,0.0,16.4848,28.2266,0.0,0.0,0.0,0.761719,1,12664,0,3368,0.001282,5.125,-11.5625,-6.125,10.5625,16.6875,197,True,198,6,8.2e-05,0.037598
missouri_kansas_city__to__pennsylvania_philadelphia,missouri_kansas_city,pennsylvania_philadelphia,Jefferson City,Harrisburg,11,,,0.0,7.6875,12.1641,0.0,4.4765999999999995,9.5367,23.9688,4.0,4.0,0.0,0.149414,1,37340,5,37340,0.000607,2.875,-11.1875,-6.375,7.6875,14.0625,226,True,232,6,6.4e-05,0.037598
missouri_kansas_city__to__rhode_island_warwick,missouri_kansas_city,rhode_island_warwick,Jefferson City,Providence,11,,,0.0,11.5938,11.5938,-1.375,0.0,14.9582,27.8203,,,,0.003265,28,2505,6,984,0.001678,4.5625,-17.4688,-10.4375,11.5938,22.0313,1398,True,1432,6,1e-06,0.037598
missouri_kansas_city__to__south_carolina_charleston,missouri_kansas_city,south_carolina_charleston,Jefferson City,Columbia,11,0.0,,0.0,11.625,11.625,5.125,0.0,11.9984,24.0781,0.0,0.0,0.0,0.261719,1,33,0,841,0.000763,2.125,-11.5,-2.0,11.625,13.625,18,True,19,6,0.005066,0.037598
missouri_kansas_city__to__south_dakota_sioux_falls,missouri_kansas_city,south_dakota_sioux_falls,Jefferson City,Pierre,11,,,0.0,6.5937,6.5937,-1.0,0.0,12.935,25.6133,,,,0.002213,42,2575,10,1535,0.004669,-5.9375,-17.2812,-4.75,6.5937,11.3437,48,True,100,6,0.000324,0.037598
missouri_kansas_city__to__tennessee_memphis,missouri_kansas_city,tennessee_memphis,Jefferson City,Nashville,11,,,0.0,1.9375,7.375,4.75,5.4375,13.6656,23.1875,3.0,1.0,1.0,0.226562,1,19,1905,526,0.003647,-6.125,-15.0625,-7.0,1.9375,8.9375,-1616,True,290,6,3.4e-05,0.037598
missouri_kansas_city__to__texas_dallas,missouri_kansas_city,texas_dallas,Jefferson City,Austin,11,7.0,,0.0,5.5625,10.6875,9.5,5.125,16.0916,22.4102,7.0,7.0,0.0,0.216797,1,1019,8,33957,0.00264,-0.875,-10.4375,-4.0,5.5625,9.5625,57,True,66,6,0.000687,0.037598
missouri_kansas_city__to__utah_provo,missouri_kansas_city,utah_provo,Jefferson City,Salt Lake City,11,7.0,,0.0,10.0313,10.0313,8.3125,0.0,12.906,20.2344,2.0,2.0,2.0,0.292969,1,26,269,1672,0.000729,0.125,-18.0938,-8.1875,10.0313,18.2188,235,True,505,6,1e-05,0.037598
missouri_kansas_city__to__vermont_burlington,missouri_kansas_city,vermont_burlington,Jefferson City,Montpelier,11,,,0.0,5.8438,7.0859,-0.125,1.2420999999999998,8.4484,18.375,,,,1.5e-05,488,4991,14390,4829,0.006775,-5.7187,-22.375,-10.8125,5.8438,16.6563,-13170,True,1708,6,1e-06,0.037598
missouri_kansas_city__to__virginia_virginia_beach,missouri_kansas_city,virginia_virginia_beach,Jefferson City,Richmond,11,,,0.0,8.2812,10.1895,7.125,1.9083000000000006,10.7442,27.5,,,,0.003677,21,1051,1744,40536,0.000129,-4.125,-18.4062,-6.0,8.2812,14.2812,-1580,True,185,6,9.3e-05,0.037598
missouri_kansas_city__to__washington_seattle,missouri_kansas_city,washington_seattle,Jefferson City,Olympia,11,,,0.0,12.5938,12.5938,-4.625,0.0,9.6656,19.75,,,0.0,0.041016,7,3863,0,506,0.000286,2.25,-16.4688,-6.125,12.5938,18.7188,191,True,198,6,8.2e-05,0.037598
missouri_kansas_city__to__west_virginia_huntington,missouri_kansas_city,west_virginia_huntington,Jefferson City,Charleston,11,,,0.0,7.125,7.125,-2.375,0.0,13.3822,25.6133,,,9.0,0.012756,10,4328,25,940,0.001526,6.4375,-10.125,-9.4375,7.125,16.5625,882,True,917,6,3e-06,0.037598
missouri_kansas_city__to__wisconsin_milwaukee,missouri_kansas_city,wisconsin_milwaukee,Jefferson City,Madison,11,3.0,,0.0,3.5625,6.5625,6.5625,3.0,11.1438,19.875,3.0,3.0,3.0,0.15918,1,140,147,3343,0.001694,-3.375,-12.6875,-5.75,3.5625,9.3125,15,True,163,6,0.00012,0.037598
missouri_kansas_city__to__wyoming_casper,missouri_kansas_city,wyoming_casper,Jefferson City,Cheyenne,11,,,0.0,5.0,5.0,-2.2187,0.0,9.1641,25.5586,,,,0.010925,15,11032,137,4757,0.0009,-4.1875,-14.1875,-5.0,5.0,10.0,-39,True,113,6,0.000254,0.037598
montana_billings__to__alabama_birmingham,montana_billings,alabama_birmingham,Helena,Montgomery,11,0.0,,0.0,12.0,12.0,2.6875,0.0,9.5967,19.4375,5.0,0.0,0.0,0.222656,1,264,1,1330,0.001701,1.375,-17.5,-6.875,12.0,18.875,132,True,134,1,0.000254,0.245117
montana_billings__to__alaska_anchorage,montana_billings,alaska_anchorage,Helena,Juneau,11,,,0.0,11.875,11.875,11.6094,0.0,12.7147,22.2539,,7.0,6.0,0.058105,5,5701,202,104690,7.9e-05,-4.5625,-22.1875,-5.75,11.875,17.625,-135,True,72,1,0.000778,0.245117
montana_billings__to__arizona_tucson,montana_billings,arizona_tucson,Helena,Phoenix,11,,,0.0,12.7031,12.7031,8.4375,0.0,15.0641,24.8125,,,7.0,0.014832,10,395,113,7856,0.000145,-2.375,-21.7031,-6.625,12.7031,19.3281,-7,True,116,1,0.000324,0.245117
montana_billings__to__arkansas_fayetteville,montana_billings,arkansas_fayetteville,Helena,Little Rock,11,,,0.0,9.3125,9.3125,2.375,0.0,13.796,22.7422,,0.0,0.0,0.050537,3,299,0,1082,0.04126,-1.125,-15.0625,-4.625,9.3125,13.9375,36,True,39,1,0.002396,0.245117
montana_billings__to__california_oakland,montana_billings,california_oakland,Helena,Sacramento,11,0.0,,0.0,17.2188,17.3516,6.5937,0.13279999999999959,16.0567,27.7891,0.0,0.0,0.0,0.275391,1,1997,0,9103,0.000181,3.75,-19.9688,-6.5,17.2188,23.7188,105,True,106,1,0.000368,0.245117
montana_billings__to__colorado_colorado_springs,montana_billings,colorado_colorado_springs,Helena,Denver,11,5.0,,1.0,-6.1133,14.0625,13.875,20.1758,20.6352,32.25,5.0,5.0,2.0,0.330078,1,4,221288,5503,0.011292,-26.875,-24.6367,-3.875,-6.1133,-2.2383,-221270,False,19,1,0.005096,0.245117
montana_billings__to__connecticut_bridgeport,montana_billings,connecticut_bridgeport,Helena,Hartford,11,2.0,,0.0,18.6875,18.6875,5.0,0.0,15.1174,25.875,2.0,0.0,0.0,0.390625,1,419,2,3934,3.3e-05,5.25,-21.6875,-8.25,18.6875,26.9375,271,True,274,1,6.4e-05,0.245117
montana_billings__to__delaware_wilmington,montana_billings,delaware_wilmington,Helena,Dover,11,,,0.0,11.875,11.875,0.625,0.0,11.6468,28.1953,,,0.0,0.01355,9,3767,0,5329,0.000984,1.5,-18.875,-8.5,11.875,20.375,313,True,322,1,5e-05,0.245117
montana_billings__to__florida_miami,montana_billings,florida_miami,Helena,Tallahassee,11,2.0,,0.0,17.2773,18.0781,9.3125,0.8007999999999988,18.0932,28.3008,,2.0,2.0,0.117188,2,796,40,8686,5.1e-05,0.625,-24.5273,-7.875,17.2773,25.1523,195,True,237,1,9.3e-05,0.245117
montana_billings__to__georgia_savannah,montana_billings,georgia_savannah,Helena,Atlanta,11,,,0.0,6.4531,9.125,9.125,2.6719,14.5125,23.5938,8.0,2.0,2.0,0.168945,1,19,26394,1913,0.002518,-11.8125,-26.7656,-8.5,6.4531,14.9531,-26073,True,322,1,5e-05,0.245117
montana_billings__to__hawaii_hilo,montana_billings,hawaii_hilo,Helena,Honolulu,11,2.0,,0.0,6.5391,15.1875,9.875,8.648399999999999,15.1766,27.5,2.0,2.0,1.0,0.230469,1,144,3246,5678,0.021484,-10.0,-24.2891,-7.75,6.5391,14.2891,-3030,True,217,1,0.000105,0.245117
montana_billings__to__idaho_idaho_falls,montana_billings,idaho_idaho_falls,Helena,Boise,11,,,2.0,-0.5234,8.0313,4.625,8.5547,13.5573,24.2324,,4.0,4.0,0.087402,2,66,49938,811,0.000191,-20.0234,-22.875,-3.375,-0.5234,2.8516,-49928,False,12,1,0.008362,0.245117
montana_billings__to__illinois_chicago,montana_billings,illinois_chicago,Helena,Springfield,11,0.0,,0.0,19.2344,19.2344,7.1563,0.0,10.3,18.6875,0.0,0.0,0.0,0.5625,1,1527,0,8601,6e-06,6.0,-21.3594,-8.125,19.2344,27.3594,261,True,262,1,7.2e-05,0.245117
montana_billings__to__indiana_fort_wayne,montana_billings,indiana_fort_wayne,Helena,Indianapolis,11,7.0,,0.0,11.2187,13.0,6.6875,1.7812999999999999,15.106,25.0547,7.0,4.0,4.0,0.09375,1,895,68,14144,0.015259,-1.3125,-20.9062,-8.375,11.2187,19.5937,234,True,303,1,5.7e-05,0.245117
montana_billings__to__iowa_cedar_rapids,montana_billings,iowa_cedar_rapids,Helena,Des Moines,11,7.0,,0.0,18.6074,18.6074,8.875,0.0,14.1852,24.1211,,7.0,4.0,0.044678,4,313,8,20595,0.022949,1.0,-25.3574,-7.75,18.6074,26.3574,205,True,217,1,0.000105,0.245117
montana_billings__to__kansas_wichita,montana_billings,kansas_wichita,Helena,Topeka,11,,,0.0,9.4531,9.4531,5.5625,0.0,11.2189,20.5625,,4.0,4.0,0.060547,4,100,157,1034,9e-06,-6.25,-21.7031,-6.0,9.4531,15.4531,-79,True,82,1,0.000607,0.245117
montana_billings__to__kentucky_louisville,montana_billings,kentucky_louisville,Helena,Frankfort,11,0.0,,0.0,16.6562,16.6562,9.3125,0.0,13.5765,24.0,,0.0,0.0,0.12207,2,43,0,1392,3.3e-05,2.25,-21.4062,-7.0,16.6562,23.6562,137,True,139,1,0.000223,0.245117
montana_billings__to__louisiana_new_orleans,montana_billings,louisiana_new_orleans,Helena,Baton Rouge,11,,,0.0,12.625,12.625,10.3437,0.0,14.9059,26.1484,,0.0,0.0,0.126953,2,346,0,16832,3.8e-05,3.625,-16.0,-7.0,12.625,19.625,137,True,139,1,0.000223,0.245117
