domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,arizona_tucson,indiana_fort_wayne,0,11,18,0.08954,0.093249,0.0900637805461878,0.09352511167526162,11,18,0,,0,0,,,1,1.4375,0.1875,-4.125,-3.5833,add_state_capital,0,1,9.625,47,74,0.08954,0.093249
usa,arizona_tucson,iowa_cedar_rapids,0,5,2,0.049031,0.022024,0.0531741380691526,0.023174256086349397,5,2,0,,0,0,,,1,17.0,0.0,1.5937,3.3576,add_state,0,1,20.25,16,10,0.049031,0.022024
usa,arizona_tucson,kansas_wichita,0,11,13,0.08954,0.086975,0.0900637805461878,0.0885746479034418,11,13,0,,0,0,,,1,3.125,0.0,-3.0,-2.2083,add_state_capital,0,0,16.4687,47,63,0.08954,0.086975
usa,arizona_tucson,kentucky_louisville,0,11,18,0.08954,0.092928,0.0900637805461878,0.09322544932365319,11,18,0,,0,0,,,1,7.5625,0.0,-1.375,-0.9583,add_state_capital,0,1,16.6875,47,58,0.08954,0.092928
usa,arizona_tucson,louisiana_new_orleans,0,11,12,0.08954,0.089234,0.0900637805461878,0.09012401103973329,11,12,0,,0,0,,,1,2.375,0.0,-3.5,-2.7083,add_state_capital,0,1,14.0781,47,49,0.08954,0.089234
usa,arizona_tucson,maine_portland,0,4,5,0.04051,0.045359,0.0454496443271635,0.0458011031150815,4,5,0,,0,0,,,1,2.5,0.0,-4.375,-3.875,add_capital,0,0,5.7344,31,31,0.04051,0.045359
usa,arizona_tucson,maryland_baltimore,0,19,24,0.117378,0.124632,0.1180822551250447,0.12672728300094513,19,24,0,,0,0,,,1,-0.4688,1.2187000000000001,-5.9063,-4.1667,add_state_capital_city,0,0,15.7969,83,83,0.117378,0.124632
usa,arizona_tucson,massachusetts_worcester,0,11,9,0.08954,0.063873,0.0900637805461878,0.0672323107719415,11,9,0,,0,0,,,1,-2.8125,2.375,-3.4375,-2.7917,add_state_capital,0,1,15.1562,47,47,0.08954,0.063873
usa,arizona_tucson,michigan_detroit,0,11,16,0.08954,0.10116,0.0900637805461878,0.1046159863471977,11,16,0,,0,0,,,1,3.875,0.0,-2.375,-2.25,add_state_capital,0,1,11.9375,47,51,0.08954,0.10116
usa,arizona_tucson,minnesota_minneapolis,0,11,15,0.08954,0.096128,0.0900637805461878,0.09840816259384082,11,15,0,,0,0,,,1,2.5313,5.9688,-3.3125,-1.0208,add_state_capital,0,1,12.1875,47,55,0.08954,0.096128
usa,arizona_tucson,mississippi_gulfport,0,4,5,0.04051,0.036239,0.0454496443271635,0.040696829557418594,4,5,0,,0,0,,,1,1.1094,7.7969,-3.5625,-2.0417,add_capital,0,0,13.3438,31,29,0.04051,0.036239
usa,arizona_tucson,missouri_kansas_city,0,4,7,0.04051,0.053523,0.0454496443271635,0.0582804679870601,4,7,0,,0,0,,,1,3.4062,4.3437,1.75,2.4792,add_capital,0,1,11.0,31,36,0.04051,0.053523
usa,arizona_tucson,montana_billings,0,11,11,0.08954,0.082644,0.0900637805461878,0.08686575293540902,11,11,0,1,1,1,5.318296,8,1,7.125,0.0,1.125,1.4167,add_state_capital,0,1,10.9375,47,53,0.08954,0.082644
usa,arizona_tucson,nebraska_omaha,0,11,18,0.08954,0.100701,0.0900637805461878,0.10109111666679309,11,18,0,,0,0,,,1,3.9453,5.3203,-3.125,-1.375,add_state_capital,0,1,10.5625,47,62,0.08954,0.100701
usa,arizona_tucson,nevada_las_vegas,0,5,3,0.049031,0.026715,0.0531741380691526,0.029588401317596304,5,3,0,,0,0,,,0,3.4375,0.0,-0.875,-0.2917,add_state,0,0,14.625,16,14,0.049031,0.026715
usa,arizona_tucson,new_hampshire_manchester,0,3,3,0.027837,0.026777,0.0366382300853728,0.0272687971591948,3,3,0,,0,0,,,1,2.8125,0.0,-4.9375,-4.7292,add_city,0,0,4.4766,36,27,0.027837,0.026777
usa,arizona_tucson,new_jersey_newark,0,4,5,0.04051,0.04939,0.0454496443271635,0.0519657135009763,4,5,0,,0,0,,,0,2.0,0.0,-2.4375,-1.5208,add_capital,0,0,6.1875,31,28,0.04051,0.04939
usa,arizona_tucson,new_mexico_albuquerque,0,4,8,0.04051,0.067149,0.0454496443271635,0.0716367959976192,4,8,0,1,1,1,0.832553,3,1,7.5117,8.824200000000001,2.75,3.375,add_capital,0,1,10.4375,31,38,0.04051,0.067149
usa,arizona_tucson,new_york_new_york_city,0,4,6,0.04051,0.042818,0.0454496443271635,0.0472781360149381,4,6,0,,0,0,,,1,8.375,0.0,0.7187,1.3333,add_capital,0,1,11.0625,31,28,0.04051,0.042818
usa,arizona_tucson,north_carolina_charlotte,0,8,14,0.068347,0.090627,0.0733534693717953,0.0906944572925559,8,14,0,,0,0,,,1,2.625,0.0,-2.75,-2.3333,add_capital_city,0,0,9.3906,67,69,0.068347,0.090627
usa,arizona_tucson,north_dakota_fargo,0,19,25,0.117378,0.119191,0.1180822551250447,0.12166801095008711,19,25,0,,0,0,,,1,6.25,0.0,0.125,0.8333,add_state_capital_city,0,0,12.2188,83,92,0.117378,0.119191
usa,arizona_tucson,ohio_cleveland,0,5,3,0.049031,0.024335,0.0531741380691526,0.0285024642944335,5,3,0,,0,0,,,0,0.625,1.375,-0.375,0.6458,add_state,0,1,7.9062,16,11,0.049031,0.024335
usa,arizona_tucson,oklahoma_tulsa,0,19,20,0.117378,0.117384,0.1180822551250447,0.1181067824363698,19,20,0,,0,0,,,1,-0.4375,2.1875,-3.75,-2.5625,add_state_capital_city,0,0,19.3652,83,73,0.117378,0.117384
usa,arizona_tucson,oregon_portland,0,11,9,0.08954,0.068109,0.0900637805461878,0.07181352376937811,11,9,0,,0,0,,,1,6.0312,8.7187,-0.9844,-0.3281,add_state_capital,0,1,11.3125,47,42,0.08954,0.068109
usa,arizona_tucson,pennsylvania_philadelphia,0,11,11,0.08954,0.078236,0.0900637805461878,0.0815298259258264,11,11,0,,0,0,,,1,3.375,0.0,-1.625,-1.0,add_state_capital,0,1,8.0,47,49,0.08954,0.078236
usa,arizona_tucson,rhode_island_warwick,0,11,5,0.08954,0.043826,0.0900637805461878,0.0472309887409209,11,5,0,,0,0,,,1,2.0625,0.0,-4.3437,-4.0625,add_state_capital,0,0,9.3281,47,33,0.08954,0.043826
usa,arizona_tucson,south_carolina_charleston,0,19,17,0.117378,0.097522,0.1180822551250447,0.0992006957530968,19,17,0,,0,0,,,1,1.125,0.0,-5.4375,-3.7292,add_state_capital_city,0,1,19.1562,83,71,0.117378,0.097522
usa,arizona_tucson,south_dakota_sioux_falls,0,19,36,0.117378,0.136498,0.1180822551250447,0.13784584403037822,19,36,0,,0,0,,,1,0.625,0.0,-5.625,-5.2395,add_state_capital_city,0,1,14.4062,83,141,0.117378,0.136498
usa,arizona_tucson,tennessee_memphis,0,11,9,0.08954,0.066425,0.0900637805461878,0.06785425543785048,11,9,0,,0,0,,,1,4.0625,6.9375,-3.1875,-2.5625,add_state_capital,0,0,7.25,47,45,0.08954,0.066425
usa,arizona_tucson,texas_dallas,0,11,13,0.08954,0.088835,0.0900637805461878,0.08942797780036871,11,13,0,,0,0,,,1,0.75,6.4375,-0.9375,-0.25,add_state_capital,0,0,14.5,47,49,0.08954,0.088835
usa,arizona_tucson,utah_provo,0,9,12,0.076868,0.074732,0.079487562179565,0.0761228799819941,9,12,0,,0,0,,,1,-0.125,1.625,-3.9375,-3.4375,add_state_city,0,1,15.5625,52,60,0.076868,0.074732
usa,arizona_tucson,vermont_burlington,0,5,1,0.049031,0.008588,0.0531741380691526,0.0109395384788513,5,1,0,,0,0,,,0,-5.1875,0.0,-4.4375,-4.3542,add_state,0,0,8.5,16,8,0.049031,0.008588
usa,arizona_tucson,virginia_virginia_beach,0,11,18,0.08954,0.106594,0.0900637805461878,0.10867461562156579,11,18,0,,0,0,,,1,0.125,0.0,-4.0,-3.5625,add_state_capital,0,1,11.6875,47,75,0.08954,0.106594
usa,arizona_tucson,washington_seattle,0,11,6,0.08954,0.063193,0.0900637805461878,0.0722551047801969,11,6,0,,0,0,,,0,8.0,0.0,1.5,3.7083,add_state_capital,0,1,16.3906,47,33,0.08954,0.063193
usa,arizona_tucson,west_virginia_huntington,0,5,3,0.049031,0.01979,0.0531741380691526,0.0283437371253966,5,3,0,,0,0,,,0,-3.125,0.0,-7.4375,-6.3333,add_state,0,1,27.6875,16,13,0.049031,0.01979
usa,arizona_tucson,wisconsin_milwaukee,0,5,4,0.049031,0.036338,0.0531741380691526,0.038552105426788094,5,4,0,,0,0,,,0,7.1875,0.0,3.125,3.7708,add_state,0,1,20.5469,16,17,0.049031,0.036338
usa,arizona_tucson,wyoming_casper,0,19,28,0.117378,0.122263,0.1180822551250447,0.12423130869865288,19,28,0,,0,0,,,1,5.875,0.0,1.0,2.0417,add_state_capital_city,0,1,15.4375,83,99,0.117378,0.122263
usa,arkansas_fayetteville,alabama_birmingham,0,10,5,0.06838,0.043793,0.07087013125419561,0.046468943357467304,10,5,0,,0,0,,,1,7.0625,0.0,-4.25,-2.9375,add_state_capital,0,1,7.4375,46,36,0.06838,0.043793
usa,arkansas_fayetteville,alaska_anchorage,0,10,12,0.06838,0.081949,0.07087013125419561,0.08247044682502691,10,12,0,,0,0,,,1,12.25,0.0,0.25,1.125,add_state_capital,0,0,11.125,46,50,0.06838,0.081949
usa,arkansas_fayetteville,arizona_tucson,0,1,5,0.008877,0.049031,0.0099512040615081,0.0531741380691526,1,5,0,,0,0,,,1,0.75,0.0,-3.9375,-2.0625,add_state,0,1,10.3906,9,16,0.008877,0.049031
usa,arkansas_fayetteville,arkansas_fayetteville,1,8,0,0.059502,0.0,0.06051382422447161,0.0,8,0,0,,0,0,,,1,0.0,0.0,0.625,0.7292,add_capital,0,0,0.0,37,0,0.059502,0.0
usa,arkansas_fayetteville,california_oakland,0,10,10,0.06838,0.069181,0.07087013125419561,0.0726096034049982,10,10,0,,0,0,,,1,5.125,0.0,-5.125,-4.6667,add_state_capital,0,1,14.75,46,37,0.06838,0.069181
usa,arkansas_fayetteville,colorado_colorado_springs,0,10,21,0.06838,0.113505,0.07087013125419561,0.11549842357635401,10,21,0,,0,0,,,1,0.25,12.4102,-5.0068,-4.4163,add_state_capital,0,1,17.4062,46,74,0.06838,0.113505
usa,arkansas_fayetteville,connecticut_bridgeport,0,8,6,0.059502,0.047106,0.06051382422447161,0.0486021339893338,8,6,0,,0,0,,,1,7.625,0.0,-3.625,-3.625,add_capital,0,1,17.9531,37,31,0.059502,0.047106
usa,arkansas_fayetteville,delaware_wilmington,0,8,8,0.059502,0.058886,0.06051382422447161,0.06065478920936529,8,8,0,,0,0,,,1,6.3125,0.0,-5.375,-5.0,add_capital,0,0,9.1875,37,36,0.059502,0.058886
usa,arkansas_fayetteville,florida_miami,0,8,9,0.059502,0.060192,0.06051382422447161,0.0645605921745296,8,9,0,,0,0,,,1,9.375,0.0,-0.75,0.2083,add_capital,0,1,20.4688,37,32,0.059502,0.060192
usa,arkansas_fayetteville,georgia_savannah,0,15,17,0.088696,0.104021,0.09237149357795632,0.106475502252578,15,17,0,1,1,1,0.1,1,1,4.375,3.25,-2.75,-1.8333,add_state_capital_city,0,1,7.375,69,73,0.088696,0.104021
usa,arkansas_fayetteville,hawaii_hilo,0,4,13,0.029194,0.090558,0.0356463789939878,0.09155413508415139,4,13,0,,0,0,,,1,9.0625,0.0,-1.375,-1.2083,add_state_city,0,1,13.4453,32,57,0.029194,0.090558
usa,arkansas_fayetteville,idaho_idaho_falls,0,15,97,0.088696,0.210297,0.09237149357795632,0.2109505236148789,15,97,0,,0,0,,,1,5.75,0.0,-2.5,-2.25,add_state_capital_city,0,1,8.4688,69,169,0.088696,0.210297
usa,arkansas_fayetteville,illinois_chicago,0,10,10,0.06838,0.065123,0.07087013125419561,0.06984955072402908,10,10,0,,0,0,,,1,7.7812,8.3437,-1.25,-0.6667,add_state_capital,0,1,10.2031,46,42,0.06838,0.065123
usa,arkansas_fayetteville,indiana_fort_wayne,0,10,18,0.06838,0.093249,0.07087013125419561,0.09352511167526162,10,18,0,,0,0,,,1,5.25,0.0,-4.6875,-4.1458,add_state_capital,0,1,17.125,46,74,0.06838,0.093249
usa,arkansas_fayetteville,iowa_cedar_rapids,0,1,2,0.008877,0.022024,0.0099512040615081,0.023174256086349397,1,2,0,1,1,1,4.080572,7,1,6.3125,0.0,2.625,5.3125,add_state,0,1,16.875,9,10,0.008877,0.022024
usa,arkansas_fayetteville,kansas_wichita,0,15,21,0.088696,0.110377,0.09237149357795632,0.1119566559791555,15,21,0,,0,0,,,1,7.25,0.0,-3.2656,-3.125,add_state_capital_city,0,0,12.1406,69,90,0.088696,0.110377
usa,arkansas_fayetteville,kentucky_louisville,0,8,11,0.059502,0.062804,0.06051382422447161,0.0660930871963495,8,11,0,,0,0,,,1,10.0,0.0,-0.625,-0.4167,add_capital,0,0,16.0312,37,37,0.059502,0.062804
usa,arkansas_fayetteville,louisiana_new_orleans,0,15,24,0.088696,0.126892,0.09237149357795632,0.1293334066867817,15,24,0,1,1,1,0.832553,3,1,8.1875,0.0,-3.0,-2.5,add_state_capital_city,0,1,14.5625,69,94,0.088696,0.126892
usa,arkansas_fayetteville,maine_portland,0,4,5,0.029194,0.045086,0.0356463789939878,0.0458011031150815,4,5,0,,0,0,,,1,8.0,0.0,-2.8184,-2.6882,add_state_city,0,0,7.8125,32,34,0.029194,0.045086
usa,arkansas_fayetteville,maryland_baltimore,0,12,16,0.079819,0.102851,0.08001402020454342,0.10306024551391543,12,16,0,,0,0,,,1,2.1875,0.0,-7.25,-6.375,add_capital_city,0,1,12.3281,60,70,0.079819,0.102851
usa,arkansas_fayetteville,massachusetts_worcester,0,1,3,0.008877,0.020158,0.0099512040615081,0.0265773832798002,1,3,0,,0,0,,,1,6.8125,5.875,-1.5,-1.4583,add_state,0,0,16.5938,9,13,0.008877,0.020158
usa,arkansas_fayetteville,michigan_detroit,0,10,16,0.06838,0.10116,0.07087013125419561,0.1046159863471977,10,16,0,,0,0,,,1,9.4375,0.0,-3.375,-2.9583,add_state_capital,0,1,10.2656,46,51,0.06838,0.10116
usa,arkansas_fayetteville,minnesota_minneapolis,0,10,15,0.06838,0.096128,0.07087013125419561,0.09840816259384082,10,15,0,,0,0,,,1,4.625,3.9375,-1.75,-0.5833,add_state_capital,0,1,10.4844,46,55,0.06838,0.096128
usa,arkansas_fayetteville,mississippi_gulfport,0,15,30,0.088696,0.121311,0.09237149357795632,0.12233680486678923,15,30,0,,0,0,,,1,4.0,3.5,-3.5,-3.2708,add_state_capital_city,0,1,16.5469,69,137,0.088696,0.121311
usa,arkansas_fayetteville,missouri_kansas_city,0,8,7,0.059502,0.053523,0.06051382422447161,0.0582804679870601,8,7,0,,0,0,,,1,5.1875,1.5625,2.0,2.2917,add_capital,0,1,7.75,37,36,0.059502,0.053523
usa,arkansas_fayetteville,montana_billings,0,1,3,0.008877,0.023931,0.0099512040615081,0.0289728045463561,1,3,0,,0,0,,,1,1.6875,0.0,-2.4375,-1.7292,add_state,0,0,10.9688,9,12,0.008877,0.023931
usa,arkansas_fayetteville,nebraska_omaha,0,10,18,0.06838,0.100701,0.07087013125419561,0.10109111666679309,10,18,0,,0,0,,,1,3.8125,2.75,-3.0625,-2.4792,add_state_capital,0,1,10.125,46,62,0.06838,0.100701
usa,arkansas_fayetteville,nevada_las_vegas,0,15,22,0.088696,0.110727,0.09237149357795632,0.11284980177879211,15,22,0,,0,0,,,1,9.9062,0.0,-4.625,-3.5417,add_state_capital_city,1,1,9.1562,0,169,0.088696,0.110727
usa,arkansas_fayetteville,new_hampshire_manchester,0,8,4,0.059502,0.027652,0.06051382422447161,0.0355462133884428,8,4,0,,0,0,,,1,10.1875,0.0,-7.75,-6.4583,add_capital,0,0,5.8437,37,23,0.059502,0.027652
usa,arkansas_fayetteville,new_jersey_newark,0,15,18,0.088696,0.111931,0.09237149357795632,0.11242237687110809,15,18,0,,0,0,,,1,9.0625,0.0,-1.75,-1.5417,add_state_capital_city,0,1,16.7344,69,87,0.088696,0.111931
usa,arkansas_fayetteville,new_mexico_albuquerque,0,12,14,0.079819,0.099616,0.08001402020454342,0.10062029957771229,12,14,0,,0,0,,,1,7.5,5.375,2.125,2.7917,add_capital_city,1,1,10.4609,0,127,0.079819,0.099616
usa,arkansas_fayetteville,new_york_new_york_city,0,12,14,0.079819,0.078929,0.08001402020454342,0.08279842138290351,12,14,0,,0,0,,,1,9.125,0.0,-3.0039,-2.6237,add_capital_city,0,1,8.8125,60,68,0.079819,0.078929
usa,arkansas_fayetteville,north_carolina_charlotte,0,8,8,0.059502,0.058635,0.06051382422447161,0.0613159537315364,8,8,0,1,1,1,0.1,1,1,9.0,0.0,-1.125,-0.2083,add_capital,0,1,19.125,37,35,0.059502,0.058635
usa,arkansas_fayetteville,north_dakota_fargo,0,1,4,0.008877,0.031885,0.0099512040615081,0.0374910831451414,1,4,0,,0,0,,,1,6.625,0.0,2.625,3.0,add_state,0,1,8.125,9,17,0.008877,0.031885
usa,arkansas_fayetteville,ohio_cleveland,0,15,19,0.088696,0.107001,0.09237149357795632,0.10999852418899439,15,19,0,,0,0,,,1,7.0625,0.0,-3.625,-0.8958,add_state_capital_city,0,1,8.3125,69,67,0.088696,0.107001
usa,arkansas_fayetteville,oklahoma_tulsa,0,15,20,0.088696,0.117384,0.09237149357795632,0.1181067824363698,15,20,0,,0,0,,,1,8.4375,6.3125,2.0,2.5,add_state_capital_city,0,0,16.2656,69,73,0.088696,0.117384
usa,arkansas_fayetteville,oregon_portland,0,12,9,0.079819,0.067091,0.08001402020454342,0.07181352376937811,12,9,0,,0,0,,,1,3.6563,0.0,-5.3203,-4.9134,add_capital_city,0,1,17.3438,60,56,0.079819,0.067091
usa,arkansas_fayetteville,pennsylvania_philadelphia,0,10,11,0.06838,0.078236,0.07087013125419561,0.0815298259258264,10,11,0,,0,0,,,1,11.0,0.0,-1.25,-0.7083,add_state_capital,0,1,10.3594,46,49,0.06838,0.078236
usa,arkansas_fayetteville,rhode_island_warwick,0,1,2,0.008877,0.014348,0.0099512040615081,0.019751131534576402,1,2,0,,0,0,,,1,1.5625,3.0,-6.875,-5.375,add_state,0,0,12.75,9,14,0.008877,0.014348
usa,arkansas_fayetteville,south_carolina_charleston,0,15,17,0.088696,0.097522,0.09237149357795632,0.0992006957530968,15,17,0,,0,0,,,1,6.5,0.0,-3.875,-2.1458,add_state_capital_city,0,1,15.5938,69,71,0.088696,0.097522
usa,arkansas_fayetteville,south_dakota_sioux_falls,0,8,5,0.059502,0.041289,0.06051382422447161,0.0419165790081022,8,5,0,,0,0,,,1,-0.3125,0.0,-4.375,-3.875,add_capital,0,0,5.1875,37,43,0.059502,0.041289
usa,arkansas_fayetteville,tennessee_memphis,0,1,3,0.008877,0.027131,0.0099512040615081,0.0274381339550017,1,3,0,,0,0,,,1,9.4375,0.0,-6.375,-5.7917,add_state,0,1,13.2188,9,13,0.008877,0.027131
usa,arkansas_fayetteville,texas_dallas,0,1,5,0.008877,0.039049,0.0099512040615081,0.0415512621402739,1,5,0,,0,0,,,1,8.375,6.0,1.875,3.4375,add_state,0,0,11.1563,9,16,0.008877,0.039049
usa,arkansas_fayetteville,utah_provo,0,3,5,0.020316,0.037427,0.0283892452716826,0.042049050331115605,3,5,0,,0,0,,,1,6.0625,3.875,5.25,6.2708,add_city,0,1,18.8125,23,45,0.020316,0.037427
usa,arkansas_fayetteville,vermont_burlington,0,10,2,0.06838,0.013367,0.07087013125419561,0.0208872556686401,10,2,0,,0,0,,,1,-2.625,0.0,-7.0,-5.375,add_state_capital,0,0,6.5625,46,11,0.06838,0.013367
usa,arkansas_fayetteville,virginia_virginia_beach,0,15,83,0.088696,0.20471,0.09237149357795632,0.20538967847823694,15,83,0,,0,0,,,1,8.7812,0.0,-0.4375,-0.3125,add_state_capital_city,0,0,19.2227,69,154,0.088696,0.20471
usa,arkansas_fayetteville,washington_seattle,0,10,6,0.06838,0.063193,0.07087013125419561,0.0722551047801969,10,6,0,,0,0,,,1,8.125,0.0,2.0,4.375,add_state_capital,0,1,15.1562,46,33,0.06838,0.063193
usa,arkansas_fayetteville,west_virginia_huntington,0,12,14,0.079819,0.092989,0.08001402020454342,0.0936631560325615,12,14,0,,0,0,,,1,4.5,0.0,-5.375,-5.0,add_capital_city,0,1,6.5547,60,84,0.079819,0.092989
usa,arkansas_fayetteville,wisconsin_milwaukee,0,10,14,0.06838,0.093327,0.07087013125419561,0.09531667828559798,10,14,0,,0,0,,,1,3.4375,0.0,-4.9375,-3.9792,add_state_capital,0,1,11.0469,46,55,0.06838,0.093327
usa,arkansas_fayetteville,wyoming_casper,0,3,5,0.020316,0.037198,0.0283892452716826,0.0413089096546171,3,5,0,,0,0,,,1,11.625,0.0,-0.5,0.5,add_city,0,1,16.9531,23,41,0.020316,0.037198
usa,california_oakland,alabama_birmingham,0,10,5,0.069181,0.043793,0.0726096034049982,0.046468943357467304,10,5,0,,0,0,,,1,0.375,0.0,-2.8594,-1.7344,add_state_capital,0,1,11.875,37,36,0.069181,0.043793
usa,california_oakland,alaska_anchorage,0,10,12,0.069181,0.081949,0.0726096034049982,0.08247044682502691,10,12,0,,0,0,,,1,11.1875,0.0,0.875,1.625,add_state_capital,0,1,10.875,37,50,0.069181,0.081949
usa,california_oakland,arizona_tucson,0,10,11,0.069181,0.08954,0.0726096034049982,0.0900637805461878,10,11,0,,0,0,,,1,3.0625,0.0,-3.0,-2.7083,add_state_capital,0,1,17.7305,37,47,0.069181,0.08954
usa,california_oakland,arkansas_fayetteville,0,11,12,0.073875,0.079819,0.0772944390773767,0.08001402020454342,11,12,0,,0,0,,,1,-2.25,0.0,-2.25,-1.9167,add_capital_city,0,1,16.9062,52,60,0.073875,0.079819
usa,california_oakland,california_oakland,1,3,0,0.027616,0.0,0.0324090123176573,0.0,3,0,0,,0,0,,,1,0.0,0.0,1.25,1.9583,add_city,0,1,0.0,25,0,0.027616,0.0
usa,california_oakland,colorado_colorado_springs,0,16,96,0.096797,0.219939,0.0982882082462301,0.22073352336883065,16,96,0,,0,0,,,1,1.0,0.0,-1.375,-1.2917,add_state_capital_city,0,1,16.125,62,163,0.096797,0.219939
usa,california_oakland,connecticut_bridgeport,0,16,22,0.096797,0.107643,0.0982882082462301,0.1101445853710166,16,22,0,,0,0,,,1,7.1875,0.0,-4.25,-3.0833,add_state_capital_city,0,1,22.75,62,79,0.096797,0.107643
usa,california_oakland,delaware_wilmington,0,3,2,0.022923,0.011477,0.0324090123176573,0.0199696123600005,3,2,0,,0,0,,,0,0.0,0.0,-5.25,-5.125,add_state,0,0,17.1562,10,11,0.022923,0.011477
usa,california_oakland,florida_miami,0,3,3,0.022923,0.027887,0.0324090123176573,0.0283309817314146,3,3,0,,0,0,,,1,11.6875,0.0,3.4375,3.4375,add_state,0,1,29.4062,10,9,0.022923,0.027887
usa,california_oakland,georgia_savannah,0,6,8,0.046258,0.059224,0.0514558851718899,0.065446317195892,6,8,0,,0,0,,,1,2.5,0.1875,1.25,1.2917,add_capital,0,1,14.4375,27,31,0.046258,0.059224
usa,california_oakland,hawaii_hilo,0,6,13,0.050539,0.090558,0.0514558851718899,0.09155413508415139,6,13,0,,0,0,,,1,9.6875,0.0,-1.125,-0.9167,add_state_city,0,1,18.6094,35,57,0.050539,0.090558
usa,california_oakland,idaho_idaho_falls,0,3,10,0.022923,0.065915,0.0324090123176573,0.067747831344604,3,10,0,,0,0,,,1,5.5,0.0,-3.125,-2.625,add_state,0,1,10.0,10,37,0.022923,0.065915
usa,california_oakland,illinois_chicago,0,10,10,0.069181,0.065123,0.0726096034049982,0.06984955072402908,10,10,0,,0,0,,,1,7.2188,0.0,-2.4375,-2.0625,add_state_capital,0,1,17.9062,37,42,0.069181,0.065123
usa,california_oakland,indiana_fort_wayne,0,10,18,0.069181,0.093249,0.0726096034049982,0.09352511167526162,10,18,0,,0,0,,,1,8.5,0.0,-3.375,-2.9583,add_state_capital,0,1,16.875,37,74,0.069181,0.093249
usa,california_oakland,iowa_cedar_rapids,0,3,2,0.022923,0.022024,0.0324090123176573,0.023174256086349397,3,2,0,,0,0,,,1,19.875,0.0,3.4375,5.6823,add_state,0,1,16.0312,10,10,0.022923,0.022024
usa,california_oakland,kansas_wichita,0,10,13,0.069181,0.086975,0.0726096034049982,0.0885746479034418,10,13,0,,0,0,,,1,7.375,0.0,-3.125,-2.4167,add_state_capital,0,0,19.0938,37,63,0.069181,0.086975
usa,california_oakland,kentucky_louisville,0,6,11,0.046258,0.062804,0.0514558851718899,0.0660930871963495,6,11,0,,0,0,,,1,9.4375,0.0,-0.625,-0.4583,add_capital,0,1,12.625,27,37,0.046258,0.062804
usa,california_oakland,louisiana_new_orleans,0,10,12,0.069181,0.089234,0.0726096034049982,0.09012401103973329,10,12,0,,0,0,,,1,5.3125,0.0,-0.875,-0.7083,add_state_capital,0,1,14.2188,37,49,0.069181,0.089234
usa,california_oakland,maine_portland,0,10,7,0.069181,0.05879,0.0726096034049982,0.059511959552764504,10,7,0,,0,0,,,1,3.0625,0.0,-4.375,-4.0417,add_state_capital,0,0,11.3437,37,41,0.069181,0.05879
usa,california_oakland,maryland_baltimore,0,3,5,0.027616,0.044888,0.0324090123176573,0.047235727310180504,3,5,0,,0,0,,,1,4.2969,0.8281000000000001,-8.0,-7.375,add_city,0,1,25.4531,25,33,0.027616,0.044888
usa,california_oakland,massachusetts_worcester,0,10,9,0.069181,0.063873,0.0726096034049982,0.0672323107719415,10,9,0,,0,0,,,1,-1.6875,0.0,-2.25,-2.0833,add_state_capital,0,1,20.1094,37,47,0.069181,0.063873
usa,california_oakland,michigan_detroit,0,10,16,0.069181,0.10116,0.0726096034049982,0.1046159863471977,10,16,0,1,1,1,0.832553,3,1,8.0625,0.0,-2.75,-2.4167,add_state_capital,0,1,17.1562,37,51,0.069181,0.10116
usa,california_oakland,minnesota_minneapolis,0,11,14,0.073875,0.09348,0.0772944390773767,0.09427592158317502,11,14,0,,0,0,,,1,1.75,1.125,-1.0,0.1042,add_capital_city,0,1,19.1875,52,67,0.073875,0.09348
usa,california_oakland,mississippi_gulfport,0,10,6,0.069181,0.042389,0.0726096034049982,0.046865552663802795,10,6,0,,0,0,,,1,0.0,0.3125,-2.0,-1.7083,add_state_capital,0,1,19.2148,37,36,0.069181,0.042389
usa,california_oakland,missouri_kansas_city,0,6,7,0.046258,0.053523,0.0514558851718899,0.0582804679870601,6,7,0,,0,0,,,1,3.0625,0.875,0.5,0.9583,add_capital,0,1,9.875,27,36,0.046258,0.053523
